variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Maximum_carotid_IMT_intima_medial_thickness_at_150_degrees,5,-0.2934,r2,,0.9606111156445375,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,1,-0.2637,r2,,0.9576955828797178,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,2,-0.2695,r2,,0.9529754784549999,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,3,-0.2724,r2,,0.9653796659595223,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,4,-0.2786,r2,,0.9607065535605511,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,5,-0.2804,r2,,0.9672057933802847,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,1,-0.2511,r2,,0.9573673525904492,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,2,-0.2732,r2,,0.9523324442822826,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,3,-0.2899,r2,,0.967588787740466,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,4,-0.2817,r2,,0.9587623231463341,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,5,-0.277,r2,,0.9708358954607295,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,1,-0.257,r2,,0.9596258243568927,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,2,-0.2859,r2,,0.9599433606954032,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,3,-0.2909,r2,,0.9652291881549739,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,4,-0.2961,r2,,0.9546931915254053,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,5,-0.2544,r2,,0.9685242941335974,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,1,-0.2843,r2,,0.9497707275064466,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,2,-0.284,r2,,0.9459890598734582,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,3,-0.317,r2,,0.9613586827408326,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,4,-0.3037,r2,,0.9559419954131256,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,5,-0.2718,r2,,0.9612473738902912,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,1,-0.2789,r2,,0.9465024295250754,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,2,-0.2889,r2,,0.9489152655569697,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,3,-0.301,r2,,0.960304829302209,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,4,-0.2777,r2,,0.9524524458769005,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,5,-0.2795,r2,,0.9693180241319888,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,1,-0.2915,r2,,0.9516397739464257,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,2,-0.2874,r2,,0.9485184845136592,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,3,-0.2868,r2,,0.9559046594812866,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,4,-0.2718,r2,,0.9519310898976193,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,5,-0.2797,r2,,0.9705882388223649,,3991,0.0,Ridge,False
Leg_pain_on_walking,1,0.9036,f1_weighted,,1.3816,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,2,0.9033,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,3,0.9033,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,4,0.9033,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,5,0.9034,f1_weighted,,1.3815,4,7270,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,1,0.8836,f1_weighted,,1.4933,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,2,0.869,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,3,0.8837,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,4,0.8694,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,5,0.8836,f1_weighted,,1.4934,6,7145,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,1,0.9869,f1_weighted,,1.0903,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,2,0.9869,f1_weighted,,1.0903,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,3,0.9869,f1_weighted,,1.0904,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,4,0.9869,f1_weighted,,1.0904,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,5,0.9869,f1_weighted,,1.0903,4,7877,0.0,LogisticRegression,False
Cooked_vegetable_intake,1,-0.2979,r2,,0.995450086176881,,3991,0.0,Ridge,False
Cooked_vegetable_intake,2,-0.2927,r2,,0.9981079480776028,,3991,0.0,Ridge,False
Cooked_vegetable_intake,3,-0.319,r2,,0.9913301391013585,,3991,0.0,Ridge,False
Cooked_vegetable_intake,4,-0.3131,r2,,1.0020589564400573,,3991,0.0,Ridge,False
Cooked_vegetable_intake,5,-0.2875,r2,,0.9889502301057721,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,1,-0.3376,r2,,0.9945632182380824,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,2,-0.2342,r2,,0.9725873436627375,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,3,-0.3453,r2,,1.0161864305374027,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,4,-0.3034,r2,,0.9791530220120955,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,5,-0.2772,r2,,0.9685468161924462,,3991,0.0,Ridge,False
Fresh_fruit_intake,1,-0.3663,r2,,1.0205895492937216,,3991,0.0,Ridge,False
Fresh_fruit_intake,2,-0.322,r2,,1.0092419362137208,,3991,0.0,Ridge,False
Fresh_fruit_intake,3,-0.3787,r2,,1.0119597621315402,,3991,0.0,Ridge,False
Fresh_fruit_intake,4,-0.2485,r2,,0.9678115646306934,,3991,0.0,Ridge,False
Fresh_fruit_intake,5,-0.2766,r2,,0.9853947555123761,,3991,0.0,Ridge,False
Dried_fruit_intake,1,-0.3306,r2,,1.0195936374602572,,3991,0.0,Ridge,False
Dried_fruit_intake,2,-0.3524,r2,,1.0204785848706368,,3991,0.0,Ridge,False
Dried_fruit_intake,3,-0.2794,r2,,0.9908604548633047,,3991,0.0,Ridge,False
Dried_fruit_intake,4,-0.3066,r2,,0.9995200974821737,,3991,0.0,Ridge,False
Dried_fruit_intake,5,-0.2649,r2,,0.95212624665358,,3991,0.0,Ridge,False
Oily_fish_intake,1,-0.314,r2,,0.9999458931010112,,3991,0.0,Ridge,False
Oily_fish_intake,2,-0.3078,r2,,1.000671467319797,,3991,0.0,Ridge,False
Oily_fish_intake,3,-0.335,r2,,1.0037122188001877,,3991,0.0,Ridge,False
Oily_fish_intake,4,-0.2826,r2,,0.9988564347923721,,3991,0.0,Ridge,False
Oily_fish_intake,5,-0.2856,r2,,0.9957239336292804,,3991,0.0,Ridge,False
Non_oily_fish_intake,1,-0.2847,r2,,1.0009735817014478,,3991,0.0,Ridge,False
Non_oily_fish_intake,2,-0.3112,r2,,0.9970279481813747,,3991,0.0,Ridge,False
Non_oily_fish_intake,3,-0.2836,r2,,0.9901382247721112,,3991,0.0,Ridge,False
Non_oily_fish_intake,4,-0.321,r2,,1.0077854639387411,,3991,0.0,Ridge,False
Non_oily_fish_intake,5,-0.3157,r2,,1.0023519008900885,,3991,0.0,Ridge,False
Processed_meat_intake,1,-0.2636,r2,,0.9976100407254171,,3991,0.0,Ridge,False
Processed_meat_intake,2,-0.2924,r2,,0.9955400074711311,,3991,0.0,Ridge,False
Processed_meat_intake,3,-0.311,r2,,0.9931447106501392,,3991,0.0,Ridge,False
Processed_meat_intake,4,-0.3097,r2,,1.006203254955693,,3991,0.0,Ridge,False
Processed_meat_intake,5,-0.3272,r2,,1.0069209485198964,,3991,0.0,Ridge,False
Poultry_intake,1,-0.3121,r2,,1.005204891150002,,3991,0.0,Ridge,False
Poultry_intake,2,-0.2798,r2,,1.0064827942030508,,3991,0.0,Ridge,False
Poultry_intake,3,-0.2585,r2,,0.9893545776453178,,3991,0.0,Ridge,False
Poultry_intake,4,-0.3072,r2,,0.9969345302815311,,3991,0.0,Ridge,False
Poultry_intake,5,-0.2893,r2,,0.9990604912898597,,3991,0.0,Ridge,False
Beef_intake,1,-0.3225,r2,,1.0066013862770962,,3991,0.0,Ridge,False
Beef_intake,2,-0.3035,r2,,0.992049194802833,,3991,0.0,Ridge,False
Beef_intake,3,-0.3152,r2,,0.9906300328110089,,3991,0.0,Ridge,False
Beef_intake,4,-0.2988,r2,,1.0047831953870523,,3991,0.0,Ridge,False
Beef_intake,5,-0.2812,r2,,1.0055035118247795,,3991,0.0,Ridge,False
Lambormutton_intake,1,-0.3092,r2,,1.0101969937482533,,3991,0.0,Ridge,False
Lambormutton_intake,2,-0.3177,r2,,0.9977733603453303,,3991,0.0,Ridge,False
Lambormutton_intake,3,-0.3032,r2,,0.9952611016558177,,3991,0.0,Ridge,False
Lambormutton_intake,4,-0.2996,r2,,0.9939201083503053,,3991,0.0,Ridge,False
Lambormutton_intake,5,-0.295,r2,,1.002710707879476,,3991,0.0,Ridge,False
Pork_intake,1,-0.3072,r2,,1.0026662830707074,,3991,0.0,Ridge,False
Pork_intake,2,-0.3074,r2,,1.0009863422209195,,3991,0.0,Ridge,False
Pork_intake,3,-0.3412,r2,,0.9952438184749214,,3991,0.0,Ridge,False
Pork_intake,4,-0.2692,r2,,0.9903147348688647,,3991,0.0,Ridge,False
Pork_intake,5,-0.285,r2,,1.0102074212008498,,3991,0.0,Ridge,False
Cheese_intake,1,-0.3171,r2,,0.9966898858259995,,3991,0.0,Ridge,False
Cheese_intake,2,-0.2797,r2,,0.9874589756212611,,3991,0.0,Ridge,False
Cheese_intake,3,-0.3059,r2,,0.9981111522644743,,3991,0.0,Ridge,False
Cheese_intake,4,-0.3118,r2,,0.9936172794927958,,3991,0.0,Ridge,False
Cheese_intake,5,-0.2966,r2,,0.9949767515886664,,3991,0.0,Ridge,False
Milk_type_used,1,0.7636,f1_weighted,,1.8915,8,6595,0.0,LogisticRegression,False
Milk_type_used,2,0.768,f1_weighted,,1.8915,8,6595,0.0,LogisticRegression,False
Milk_type_used,3,0.7651,f1_weighted,,1.8914,8,6595,0.0,LogisticRegression,False
Milk_type_used,4,0.7636,f1_weighted,,1.8919,8,6594,0.0,LogisticRegression,False
Milk_type_used,5,0.7592,f1_weighted,,1.8918,8,6594,0.0,LogisticRegression,False
Spread_type,1,0.6413,f1_weighted,,1.8733,6,6014,0.0,LogisticRegression,False
Spread_type,2,0.6398,f1_weighted,,1.8735,6,6013,0.0,LogisticRegression,False
Spread_type,3,0.6375,f1_weighted,,1.8733,6,6013,0.0,LogisticRegression,False
Spread_type,4,0.6401,f1_weighted,,1.8733,6,6013,0.0,LogisticRegression,False
Spread_type,5,0.6398,f1_weighted,,1.8734,6,6013,0.0,LogisticRegression,False
Bread_intake,1,-0.2986,r2,,1.0111069958192116,,3991,0.0,Ridge,False
Bread_intake,2,-0.2563,r2,,0.9812403343757231,,3991,0.0,Ridge,False
Bread_intake,3,-0.3182,r2,,1.0042386364739257,,3991,0.0,Ridge,False
Bread_intake,4,-0.2845,r2,,0.9781931004407858,,3991,0.0,Ridge,False
Bread_intake,5,-0.3194,r2,,1.0027762688031994,,3991,0.0,Ridge,False
Bread_type,1,0.7515,f1_weighted,,1.8519,6,6538,0.0,LogisticRegression,False
Bread_type,2,0.7496,f1_weighted,,1.8519,6,6538,0.0,LogisticRegression,False
Bread_type,3,0.7541,f1_weighted,,1.852,6,6538,0.0,LogisticRegression,False
Bread_type,4,0.7459,f1_weighted,,1.852,6,6537,0.0,LogisticRegression,False
Bread_type,5,0.747,f1_weighted,,1.8517,6,6537,0.0,LogisticRegression,False
Cereal_intake,1,-0.2822,r2,,0.9930528407072646,,3991,0.0,Ridge,False
Cereal_intake,2,-0.2519,r2,,0.9991527912630186,,3991,0.0,Ridge,False
Cereal_intake,3,-0.3369,r2,,1.0036141603537172,,3991,0.0,Ridge,False
Cereal_intake,4,-0.3156,r2,,1.0001383215000592,,3991,0.0,Ridge,False
Cereal_intake,5,-0.2949,r2,,0.9969642316235012,,3991,0.0,Ridge,False
Cereal_type,1,0.4154,f1_weighted,,2.5413,7,5120,0.0,LogisticRegression,False
Cereal_type,2,0.4097,f1_weighted,,2.5416,7,5119,0.0,LogisticRegression,False
Cereal_type,3,0.4151,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Cereal_type,4,0.3921,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Cereal_type,5,0.4071,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Salt_added_to_food,1,0.7166,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,2,0.7181,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,3,0.722,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,4,0.7192,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,5,0.7089,f1_weighted,,1.8433,5,6410,0.0,LogisticRegression,False
Tea_intake,1,-0.2985,r2,,1.0034402555735673,,3991,0.0,Ridge,False
Tea_intake,2,-0.3363,r2,,1.0095285633813331,,3991,0.0,Ridge,False
Tea_intake,3,-0.3023,r2,,0.9925281012983466,,3991,0.0,Ridge,False
Tea_intake,4,-0.3119,r2,,1.0056872685535763,,3991,0.0,Ridge,False
Tea_intake,5,-0.2808,r2,,0.9854445135994327,,3991,0.0,Ridge,False
Coffee_type,1,-0.3025,r2,,0.8775257682042551,,3991,0.0,Ridge,False
Coffee_type,2,-0.2859,r2,,0.8751669941373592,,3991,0.0,Ridge,False
Coffee_type,3,-0.2946,r2,,0.8872188173646598,,3991,0.0,Ridge,False
Coffee_type,4,-0.2775,r2,,0.8806933745384687,,3991,0.0,Ridge,False
Coffee_type,5,-0.3106,r2,,0.8844825989893228,,3991,0.0,Ridge,False
Hot_drink_temperature,1,-0.2628,r2,,1.0010573283497677,,3991,0.0,Ridge,False
Hot_drink_temperature,2,-0.2845,r2,,1.0056161105070254,,3991,0.0,Ridge,False
Hot_drink_temperature,3,-0.3131,r2,,1.005619816613081,,3991,0.0,Ridge,False
Hot_drink_temperature,4,-0.3158,r2,,0.9988220029808256,,3991,0.0,Ridge,False
Hot_drink_temperature,5,-0.302,r2,,0.9878489402605266,,3991,0.0,Ridge,False
Water_intake,1,-0.3042,r2,,1.0123042455570859,,3991,0.0,Ridge,False
Water_intake,2,-0.3084,r2,,1.01294408604972,,3991,0.0,Ridge,False
Water_intake,3,-0.341,r2,,1.0034362214860468,,3991,0.0,Ridge,False
Water_intake,4,-0.2941,r2,,0.9764476252322981,,3991,0.0,Ridge,False
Water_intake,5,-0.2599,r2,,0.9802220631734174,,3991,0.0,Ridge,False
Major_dietary_changes_in_the_last_5_years,1,0.7506,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,2,0.7524,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,3,0.7488,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,4,0.7527,f1_weighted,,1.6823,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,5,0.7487,f1_weighted,,1.6823,4,6571,0.0,LogisticRegression,False
Variation_in_diet,1,-0.2648,r2,,0.9962021071444409,,3991,0.0,Ridge,False
Variation_in_diet,2,-0.2923,r2,,0.9982448184487188,,3991,0.0,Ridge,False
Variation_in_diet,3,-0.2964,r2,,0.9990731950091732,,3991,0.0,Ridge,False
Variation_in_diet,4,-0.3053,r2,,1.0002798416501462,,3991,0.0,Ridge,False
Variation_in_diet,5,-0.3,r2,,1.0050685053800636,,3991,0.0,Ridge,False
Never_eat_eggs_dairy_wheat_sugar,1,0.8986,f1_weighted,,1.4888,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,2,0.8986,f1_weighted,,1.4888,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,3,0.8988,f1_weighted,,1.489,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,4,0.8987,f1_weighted,,1.4891,6,7239,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,5,0.8888,f1_weighted,,1.4892,6,7239,0.0,LogisticRegression,False
Sexe,1,0.5819,f1_weighted,,1.0,2,4248,0.0,LogisticRegression,False
Sexe,2,0.5712,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,3,0.5844,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,4,0.5823,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,5,0.5835,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Qualifications,1,0.598,f1_weighted,,2.4142,8,5861,0.0,LogisticRegression,False
Qualifications,2,0.6028,f1_weighted,,2.4141,8,5861,0.0,LogisticRegression,False
Qualifications,3,0.5943,f1_weighted,,2.4142,8,5861,0.0,LogisticRegression,False
Qualifications,4,0.6047,f1_weighted,,2.4143,8,5861,0.0,LogisticRegression,False
Qualifications,5,0.602,f1_weighted,,2.4143,8,5860,0.0,LogisticRegression,False
Height,1,-0.2393,r2,,0.9952385613998818,,3991,0.0,Ridge,False
Height,2,-0.2664,r2,,1.0061549401704915,,3991,0.0,Ridge,False
Height,3,-0.2851,r2,,0.9986854670885604,,3991,0.0,Ridge,False
Height,4,-0.2505,r2,,1.0030326623887116,,3991,0.0,Ridge,False
Height,5,-0.2338,r2,,0.9961018531150926,,3991,0.0,Ridge,False
Body_mass_index_BMI,1,-0.2496,r2,,0.992968151987849,,3991,0.0,Ridge,False
Body_mass_index_BMI,2,-0.3045,r2,,1.0081859644168956,,3991,0.0,Ridge,False
Body_mass_index_BMI,3,-0.289,r2,,0.9963700879575376,,3991,0.0,Ridge,False
Body_mass_index_BMI,4,-0.2879,r2,,0.9934288486828404,,3991,0.0,Ridge,False
Body_mass_index_BMI,5,-0.2965,r2,,1.0085478216889352,,3991,0.0,Ridge,False
Weight,1,-0.2524,r2,,0.9971299745266534,,3991,0.0,Ridge,False
Weight,2,-0.2713,r2,,1.008905750300772,,3991,0.0,Ridge,False
Weight,3,-0.2822,r2,,0.9979389892235,,3991,0.0,Ridge,False
Weight,4,-0.2375,r2,,0.9904079403179421,,3991,0.0,Ridge,False
Weight,5,-0.2594,r2,,1.004365948386423,,3991,0.0,Ridge,False
Age_at_recruitment,1,-0.0733,r2,,0.9965568559151747,,3991,0.0,Ridge,False
Age_at_recruitment,2,-0.0824,r2,,1.0020778257380274,,3991,0.0,Ridge,False
Age_at_recruitment,3,-0.1098,r2,,0.9996672839737727,,3991,0.0,Ridge,False
Age_at_recruitment,4,-0.1104,r2,,1.0023752490676958,,3991,0.0,Ridge,False
Age_at_recruitment,5,-0.0815,r2,,0.998567407834015,,3991,0.0,Ridge,False
Mood_swings,1,0.6982,f1_weighted,,1.6302,4,6305,0.0,LogisticRegression,False
Mood_swings,2,0.6953,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,3,0.6971,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,4,0.6953,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,5,0.6923,f1_weighted,,1.6302,4,6305,0.0,LogisticRegression,False
Miserableness,1,0.7139,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,2,0.7056,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,3,0.7105,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,4,0.7087,f1_weighted,,1.6078,4,6347,0.0,LogisticRegression,False
Miserableness,5,0.7142,f1_weighted,,1.6078,4,6347,0.0,LogisticRegression,False
Irritability,1,0.7932,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,2,0.7907,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,3,0.7867,f1_weighted,,1.584,4,6776,0.0,LogisticRegression,False
Irritability,4,0.791,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,5,0.7929,f1_weighted,,1.5842,4,6775,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,1,0.6634,f1_weighted,,1.6751,4,6025,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,2,0.6665,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,3,0.662,f1_weighted,,1.6749,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,4,0.6665,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,5,0.6698,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Fed_up_feelings,1,0.7433,f1_weighted,,1.5995,4,6521,0.0,LogisticRegression,False
Fed_up_feelings,2,0.7402,f1_weighted,,1.5994,4,6521,0.0,LogisticRegression,False
Fed_up_feelings,3,0.7426,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Fed_up_feelings,4,0.7368,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Fed_up_feelings,5,0.734,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Nervous_feelings,1,0.8668,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,2,0.8637,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,3,0.8809,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,4,0.8638,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,5,0.8622,f1_weighted,,1.4583,4,7131,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,1,0.6564,f1_weighted,,1.6631,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,2,0.6594,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,3,0.66,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,4,0.6705,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,5,0.6611,f1_weighted,,1.6631,4,6029,0.0,LogisticRegression,False
Tense_or_highly_strung,1,0.91,f1_weighted,,1.3984,4,7321,0.0,LogisticRegression,False
Tense_or_highly_strung,2,0.91,f1_weighted,,1.3983,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,3,0.9098,f1_weighted,,1.3982,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,4,0.9098,f1_weighted,,1.3982,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,5,0.91,f1_weighted,,1.3984,4,7320,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,1,0.6548,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,2,0.6543,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,3,0.659,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,4,0.648,f1_weighted,,1.7033,4,5969,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,5,0.642,f1_weighted,,1.7034,4,5969,0.0,LogisticRegression,False
Suffer_from_nerves,1,0.875,f1_weighted,,1.4554,4,7174,0.0,LogisticRegression,False
Suffer_from_nerves,2,0.8747,f1_weighted,,1.4554,4,7174,0.0,LogisticRegression,False
Suffer_from_nerves,3,0.8881,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Suffer_from_nerves,4,0.877,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Suffer_from_nerves,5,0.8881,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Loneliness_isolation,1,0.9068,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,2,0.9152,f1_weighted,,1.3626,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,3,0.9152,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,4,0.9152,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,5,0.9088,f1_weighted,,1.3627,4,7349,0.0,LogisticRegression,False
Guilty_feelings,1,0.8055,f1_weighted,,1.5433,4,6817,0.0,LogisticRegression,False
Guilty_feelings,2,0.8027,f1_weighted,,1.5435,4,6817,0.0,LogisticRegression,False
Guilty_feelings,3,0.7965,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Guilty_feelings,4,0.7974,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Guilty_feelings,5,0.8044,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Risk_taking,1,0.7862,f1_weighted,,1.5763,4,6776,0.0,LogisticRegression,False
Risk_taking,2,0.7941,f1_weighted,,1.5765,4,6776,0.0,LogisticRegression,False
Risk_taking,3,0.7915,f1_weighted,,1.5763,4,6776,0.0,LogisticRegression,False
Risk_taking,4,0.7906,f1_weighted,,1.5763,4,6775,0.0,LogisticRegression,False
Risk_taking,5,0.7903,f1_weighted,,1.5763,4,6775,0.0,LogisticRegression,False
Frequency_of_depressed_mood_in_last_2_weeks,1,-0.3255,r2,,1.0025472255480865,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,2,-0.3433,r2,,1.0212419448716719,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,3,-0.2797,r2,,0.9789275294684713,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,4,-0.3086,r2,,0.9989719084665808,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,5,-0.2635,r2,,0.9977940867922765,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,1,-0.2996,r2,,1.0111769205178254,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,2,-0.3433,r2,,1.0202990018001965,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,3,-0.2846,r2,,0.9855024520633107,,3991,0.0,Ridge,False
