variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,2,0.0058,r2,,0.9529754784549999,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,3,0.013,r2,,0.9653796659595223,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,4,0.0205,r2,,0.9607065535605511,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_210_degrees,5,0.0024,r2,,0.9672057933802847,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,1,0.0194,r2,,0.9573673525904492,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,2,0.0351,r2,,0.9523324442822826,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,3,0.038,r2,,0.967588787740466,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,4,0.0589,r2,,0.9587623231463341,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_210_degrees,5,0.0213,r2,,0.9708358954607295,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,1,0.0106,r2,,0.9596258243568927,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,2,0.0269,r2,,0.9599433606954032,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,3,0.0335,r2,,0.9652291881549739,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,4,0.056,r2,,0.9546931915254053,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_210_degrees,5,0.0085,r2,,0.9685242941335974,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,1,-0.016,r2,,0.9497707275064466,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,2,0.0037,r2,,0.9459890598734582,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,3,0.0055,r2,,0.9613586827408326,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,4,0.0262,r2,,0.9559419954131256,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_240_degrees,5,0.0007,r2,,0.9612473738902912,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,1,0.0205,r2,,0.9465024295250754,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,2,0.0324,r2,,0.9489152655569697,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,3,0.0446,r2,,0.960304829302209,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,4,0.0586,r2,,0.9524524458769005,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_240_degrees,5,0.0192,r2,,0.9693180241319888,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,1,0.0236,r2,,0.9516397739464257,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,2,0.0213,r2,,0.9485184845136592,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,3,0.0373,r2,,0.9559046594812866,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,4,0.0502,r2,,0.9519310898976193,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_240_degrees,5,0.0111,r2,,0.9705882388223649,,3991,0.0,Ridge,False
Leg_pain_on_walking,1,0.8948,f1_weighted,,1.3816,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,2,0.8931,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,3,0.8958,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,4,0.896,f1_weighted,,1.3812,4,7271,0.0,LogisticRegression,False
Leg_pain_on_walking,5,0.8972,f1_weighted,,1.3815,4,7270,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,1,0.8732,f1_weighted,,1.4933,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,2,0.8721,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,3,0.8761,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,4,0.8731,f1_weighted,,1.4935,6,7145,0.0,LogisticRegression,False
Vascular_heart_problems_diagnosed_by_doctor,5,0.874,f1_weighted,,1.4934,6,7145,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,1,0.9855,f1_weighted,,1.0903,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,2,0.9863,f1_weighted,,1.0903,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,3,0.9863,f1_weighted,,1.0904,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,4,0.9855,f1_weighted,,1.0904,4,7878,0.0,LogisticRegression,False
Diabetes_diagnosed_by_doctor,5,0.9859,f1_weighted,,1.0903,4,7877,0.0,LogisticRegression,False
Cooked_vegetable_intake,1,-0.0725,r2,,0.995450086176881,,3991,0.0,Ridge,False
Cooked_vegetable_intake,2,-0.0784,r2,,0.9981079480776028,,3991,0.0,Ridge,False
Cooked_vegetable_intake,3,-0.0954,r2,,0.9913301391013585,,3991,0.0,Ridge,False
Cooked_vegetable_intake,4,-0.0849,r2,,1.0020589564400573,,3991,0.0,Ridge,False
Cooked_vegetable_intake,5,-0.0804,r2,,0.9889502301057721,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,1,-0.0481,r2,,0.9945632182380824,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,2,-0.064,r2,,0.9725873436627375,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,3,-0.1011,r2,,1.0161864305374027,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,4,-0.09,r2,,0.9791530220120955,,3991,0.0,Ridge,False
Salad_or_raw_vegetable_intake,5,-0.0866,r2,,0.9685468161924462,,3991,0.0,Ridge,False
Fresh_fruit_intake,1,-0.0854,r2,,1.0205895492937216,,3991,0.0,Ridge,False
Fresh_fruit_intake,2,-0.086,r2,,1.0092419362137208,,3991,0.0,Ridge,False
Fresh_fruit_intake,3,-0.086,r2,,1.0119597621315402,,3991,0.0,Ridge,False
Fresh_fruit_intake,4,-0.0451,r2,,0.9678115646306934,,3991,0.0,Ridge,False
Fresh_fruit_intake,5,-0.0566,r2,,0.9853947555123761,,3991,0.0,Ridge,False
Dried_fruit_intake,1,-0.0847,r2,,1.0195936374602572,,3991,0.0,Ridge,False
Dried_fruit_intake,2,-0.0907,r2,,1.0204785848706368,,3991,0.0,Ridge,False
Dried_fruit_intake,3,-0.0645,r2,,0.9908604548633047,,3991,0.0,Ridge,False
Dried_fruit_intake,4,-0.0589,r2,,0.9995200974821737,,3991,0.0,Ridge,False
Dried_fruit_intake,5,-0.0637,r2,,0.95212624665358,,3991,0.0,Ridge,False
Oily_fish_intake,1,-0.0733,r2,,0.9999458931010112,,3991,0.0,Ridge,False
Oily_fish_intake,2,-0.0657,r2,,1.000671467319797,,3991,0.0,Ridge,False
Oily_fish_intake,3,-0.0776,r2,,1.0037122188001877,,3991,0.0,Ridge,False
Oily_fish_intake,4,-0.0449,r2,,0.9988564347923721,,3991,0.0,Ridge,False
Oily_fish_intake,5,-0.0649,r2,,0.9957239336292804,,3991,0.0,Ridge,False
Non_oily_fish_intake,1,-0.0905,r2,,1.0009735817014478,,3991,0.0,Ridge,False
Non_oily_fish_intake,2,-0.1073,r2,,0.9970279481813747,,3991,0.0,Ridge,False
Non_oily_fish_intake,3,-0.0671,r2,,0.9901382247721112,,3991,0.0,Ridge,False
Non_oily_fish_intake,4,-0.0914,r2,,1.0077854639387411,,3991,0.0,Ridge,False
Non_oily_fish_intake,5,-0.0621,r2,,1.0023519008900885,,3991,0.0,Ridge,False
Processed_meat_intake,1,-0.0125,r2,,0.9976100407254171,,3991,0.0,Ridge,False
Processed_meat_intake,2,-0.0261,r2,,0.9955400074711311,,3991,0.0,Ridge,False
Processed_meat_intake,3,-0.0018,r2,,0.9931447106501392,,3991,0.0,Ridge,False
Processed_meat_intake,4,-0.0247,r2,,1.006203254955693,,3991,0.0,Ridge,False
Processed_meat_intake,5,-0.0152,r2,,1.0069209485198964,,3991,0.0,Ridge,False
Poultry_intake,1,-0.064,r2,,1.005204891150002,,3991,0.0,Ridge,False
Poultry_intake,2,-0.0655,r2,,1.0064827942030508,,3991,0.0,Ridge,False
Poultry_intake,3,-0.0488,r2,,0.9893545776453178,,3991,0.0,Ridge,False
Poultry_intake,4,-0.0762,r2,,0.9969345302815311,,3991,0.0,Ridge,False
Poultry_intake,5,-0.072,r2,,0.9990604912898597,,3991,0.0,Ridge,False
Beef_intake,1,-0.0712,r2,,1.0066013862770962,,3991,0.0,Ridge,False
Beef_intake,2,-0.0703,r2,,0.992049194802833,,3991,0.0,Ridge,False
Beef_intake,3,-0.069,r2,,0.9906300328110089,,3991,0.0,Ridge,False
Beef_intake,4,-0.0942,r2,,1.0047831953870523,,3991,0.0,Ridge,False
Beef_intake,5,-0.067,r2,,1.0055035118247795,,3991,0.0,Ridge,False
Lambormutton_intake,1,-0.0572,r2,,1.0101969937482533,,3991,0.0,Ridge,False
Lambormutton_intake,2,-0.0579,r2,,0.9977733603453303,,3991,0.0,Ridge,False
Lambormutton_intake,3,-0.0545,r2,,0.9952611016558177,,3991,0.0,Ridge,False
Lambormutton_intake,4,-0.0823,r2,,0.9939201083503053,,3991,0.0,Ridge,False
Lambormutton_intake,5,-0.0605,r2,,1.002710707879476,,3991,0.0,Ridge,False
Pork_intake,1,-0.0398,r2,,1.0026662830707074,,3991,0.0,Ridge,False
Pork_intake,2,-0.0546,r2,,1.0009863422209195,,3991,0.0,Ridge,False
Pork_intake,3,-0.0576,r2,,0.9952438184749214,,3991,0.0,Ridge,False
Pork_intake,4,-0.069,r2,,0.9903147348688647,,3991,0.0,Ridge,False
Pork_intake,5,-0.0527,r2,,1.0102074212008498,,3991,0.0,Ridge,False
Cheese_intake,1,-0.0619,r2,,0.9966898858259995,,3991,0.0,Ridge,False
Cheese_intake,2,-0.0564,r2,,0.9874589756212611,,3991,0.0,Ridge,False
Cheese_intake,3,-0.0563,r2,,0.9981111522644743,,3991,0.0,Ridge,False
Cheese_intake,4,-0.0528,r2,,0.9936172794927958,,3991,0.0,Ridge,False
Cheese_intake,5,-0.0831,r2,,0.9949767515886664,,3991,0.0,Ridge,False
Milk_type_used,1,0.7742,f1_weighted,,1.8915,8,6595,0.0,LogisticRegression,False
Milk_type_used,2,0.7724,f1_weighted,,1.8915,8,6595,0.0,LogisticRegression,False
Milk_type_used,3,0.771,f1_weighted,,1.8914,8,6595,0.0,LogisticRegression,False
Milk_type_used,4,0.7727,f1_weighted,,1.8919,8,6594,0.0,LogisticRegression,False
Milk_type_used,5,0.7678,f1_weighted,,1.8918,8,6594,0.0,LogisticRegression,False
Spread_type,1,0.66,f1_weighted,,1.8733,6,6014,0.0,LogisticRegression,False
Spread_type,2,0.6523,f1_weighted,,1.8735,6,6013,0.0,LogisticRegression,False
Spread_type,3,0.6463,f1_weighted,,1.8733,6,6013,0.0,LogisticRegression,False
Spread_type,4,0.6469,f1_weighted,,1.8733,6,6013,0.0,LogisticRegression,False
Spread_type,5,0.6416,f1_weighted,,1.8734,6,6013,0.0,LogisticRegression,False
Bread_intake,1,-0.0154,r2,,1.0111069958192116,,3991,0.0,Ridge,False
Bread_intake,2,-0.0056,r2,,0.9812403343757231,,3991,0.0,Ridge,False
Bread_intake,3,-0.0099,r2,,1.0042386364739257,,3991,0.0,Ridge,False
Bread_intake,4,-0.0082,r2,,0.9781931004407858,,3991,0.0,Ridge,False
Bread_intake,5,-0.0166,r2,,1.0027762688031994,,3991,0.0,Ridge,False
Bread_type,1,0.7631,f1_weighted,,1.8519,6,6538,0.0,LogisticRegression,False
Bread_type,2,0.7628,f1_weighted,,1.8519,6,6538,0.0,LogisticRegression,False
Bread_type,3,0.7599,f1_weighted,,1.852,6,6538,0.0,LogisticRegression,False
Bread_type,4,0.7673,f1_weighted,,1.852,6,6537,0.0,LogisticRegression,False
Bread_type,5,0.7663,f1_weighted,,1.8517,6,6537,0.0,LogisticRegression,False
Cereal_intake,1,-0.0831,r2,,0.9930528407072646,,3991,0.0,Ridge,False
Cereal_intake,2,-0.09,r2,,0.9991527912630186,,3991,0.0,Ridge,False
Cereal_intake,3,-0.0767,r2,,1.0036141603537172,,3991,0.0,Ridge,False
Cereal_intake,4,-0.0794,r2,,1.0001383215000592,,3991,0.0,Ridge,False
Cereal_intake,5,-0.0599,r2,,0.9969642316235012,,3991,0.0,Ridge,False
Cereal_type,1,0.4322,f1_weighted,,2.5413,7,5120,0.0,LogisticRegression,False
Cereal_type,2,0.4409,f1_weighted,,2.5416,7,5119,0.0,LogisticRegression,False
Cereal_type,3,0.4345,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Cereal_type,4,0.4235,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Cereal_type,5,0.4349,f1_weighted,,2.5413,7,5119,0.0,LogisticRegression,False
Salt_added_to_food,1,0.7277,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,2,0.7272,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,3,0.7287,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,4,0.7255,f1_weighted,,1.8432,5,6411,0.0,LogisticRegression,False
Salt_added_to_food,5,0.7167,f1_weighted,,1.8433,5,6410,0.0,LogisticRegression,False
Tea_intake,1,-0.0621,r2,,1.0034402555735673,,3991,0.0,Ridge,False
Tea_intake,2,-0.0854,r2,,1.0095285633813331,,3991,0.0,Ridge,False
Tea_intake,3,-0.0671,r2,,0.9925281012983466,,3991,0.0,Ridge,False
Tea_intake,4,-0.0826,r2,,1.0056872685535763,,3991,0.0,Ridge,False
Tea_intake,5,-0.081,r2,,0.9854445135994327,,3991,0.0,Ridge,False
Coffee_type,1,-0.0632,r2,,0.8775257682042551,,3991,0.0,Ridge,False
Coffee_type,2,-0.0796,r2,,0.8751669941373592,,3991,0.0,Ridge,False
Coffee_type,3,-0.0752,r2,,0.8872188173646598,,3991,0.0,Ridge,False
Coffee_type,4,-0.0775,r2,,0.8806933745384687,,3991,0.0,Ridge,False
Coffee_type,5,-0.0712,r2,,0.8844825989893228,,3991,0.0,Ridge,False
Hot_drink_temperature,1,-0.0878,r2,,1.0010573283497677,,3991,0.0,Ridge,False
Hot_drink_temperature,2,-0.0993,r2,,1.0056161105070254,,3991,0.0,Ridge,False
Hot_drink_temperature,3,-0.0835,r2,,1.005619816613081,,3991,0.0,Ridge,False
Hot_drink_temperature,4,-0.0857,r2,,0.9988220029808256,,3991,0.0,Ridge,False
Hot_drink_temperature,5,-0.0839,r2,,0.9878489402605266,,3991,0.0,Ridge,False
Water_intake,1,-0.0517,r2,,1.0123042455570859,,3991,0.0,Ridge,False
Water_intake,2,-0.069,r2,,1.01294408604972,,3991,0.0,Ridge,False
Water_intake,3,-0.0651,r2,,1.0034362214860468,,3991,0.0,Ridge,False
Water_intake,4,-0.0614,r2,,0.9764476252322981,,3991,0.0,Ridge,False
Water_intake,5,-0.0587,r2,,0.9802220631734174,,3991,0.0,Ridge,False
Major_dietary_changes_in_the_last_5_years,1,0.7631,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,2,0.7558,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,3,0.7541,f1_weighted,,1.6822,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,4,0.7702,f1_weighted,,1.6823,4,6572,0.0,LogisticRegression,False
Major_dietary_changes_in_the_last_5_years,5,0.7525,f1_weighted,,1.6823,4,6571,0.0,LogisticRegression,False
Variation_in_diet,1,-0.0883,r2,,0.9962021071444409,,3991,0.0,Ridge,False
Variation_in_diet,2,-0.0998,r2,,0.9982448184487188,,3991,0.0,Ridge,False
Variation_in_diet,3,-0.0813,r2,,0.9990731950091732,,3991,0.0,Ridge,False
Variation_in_diet,4,-0.0875,r2,,1.0002798416501462,,3991,0.0,Ridge,False
Variation_in_diet,5,-0.0796,r2,,1.0050685053800636,,3991,0.0,Ridge,False
Never_eat_eggs_dairy_wheat_sugar,1,0.891,f1_weighted,,1.4888,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,2,0.8913,f1_weighted,,1.4888,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,3,0.8932,f1_weighted,,1.489,6,7240,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,4,0.8924,f1_weighted,,1.4891,6,7239,0.0,LogisticRegression,False
Never_eat_eggs_dairy_wheat_sugar,5,0.8946,f1_weighted,,1.4892,6,7239,0.0,LogisticRegression,False
Sexe,1,0.9517,f1_weighted,,1.0,2,4248,0.0,LogisticRegression,False
Sexe,2,0.9487,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,3,0.955,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,4,0.9498,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Sexe,5,0.9489,f1_weighted,,1.0,2,4247,0.0,LogisticRegression,False
Qualifications,1,0.6038,f1_weighted,,2.4142,8,5861,0.0,LogisticRegression,False
Qualifications,2,0.6086,f1_weighted,,2.4141,8,5861,0.0,LogisticRegression,False
Qualifications,3,0.6135,f1_weighted,,2.4142,8,5861,0.0,LogisticRegression,False
Qualifications,4,0.6192,f1_weighted,,2.4143,8,5861,0.0,LogisticRegression,False
Qualifications,5,0.6101,f1_weighted,,2.4143,8,5860,0.0,LogisticRegression,False
Height,1,0.5246,r2,,0.9952385613998818,,3991,0.0,Ridge,False
Height,2,0.5094,r2,,1.0061549401704915,,3991,0.0,Ridge,False
Height,3,0.514,r2,,0.9986854670885604,,3991,0.0,Ridge,False
Height,4,0.5095,r2,,1.0030326623887116,,3991,0.0,Ridge,False
Height,5,0.4863,r2,,0.9961018531150926,,3991,0.0,Ridge,False
Body_mass_index_BMI,1,0.35,r2,,0.992968151987849,,3991,0.0,Ridge,False
Body_mass_index_BMI,2,0.3484,r2,,1.0081859644168956,,3991,0.0,Ridge,False
Body_mass_index_BMI,3,0.3585,r2,,0.9963700879575376,,3991,0.0,Ridge,False
Body_mass_index_BMI,4,0.3384,r2,,0.9934288486828404,,3991,0.0,Ridge,False
Body_mass_index_BMI,5,0.3561,r2,,1.0085478216889352,,3991,0.0,Ridge,False
Weight,1,0.5107,r2,,0.9971299745266534,,3991,0.0,Ridge,False
Weight,2,0.5053,r2,,1.008905750300772,,3991,0.0,Ridge,False
Weight,3,0.5216,r2,,0.9979389892235,,3991,0.0,Ridge,False
Weight,4,0.5018,r2,,0.9904079403179421,,3991,0.0,Ridge,False
Weight,5,0.5193,r2,,1.004365948386423,,3991,0.0,Ridge,False
Age_at_recruitment,1,0.6331,r2,,0.9965568559151747,,3991,0.0,Ridge,False
Age_at_recruitment,2,0.6437,r2,,1.0020778257380274,,3991,0.0,Ridge,False
Age_at_recruitment,3,0.6391,r2,,0.9996672839737727,,3991,0.0,Ridge,False
Age_at_recruitment,4,0.6443,r2,,1.0023752490676958,,3991,0.0,Ridge,False
Age_at_recruitment,5,0.6537,r2,,0.998567407834015,,3991,0.0,Ridge,False
Mood_swings,1,0.711,f1_weighted,,1.6302,4,6305,0.0,LogisticRegression,False
Mood_swings,2,0.709,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,3,0.7199,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,4,0.7077,f1_weighted,,1.6304,4,6305,0.0,LogisticRegression,False
Mood_swings,5,0.7136,f1_weighted,,1.6302,4,6305,0.0,LogisticRegression,False
Miserableness,1,0.7352,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,2,0.7342,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,3,0.741,f1_weighted,,1.6078,4,6348,0.0,LogisticRegression,False
Miserableness,4,0.7238,f1_weighted,,1.6078,4,6347,0.0,LogisticRegression,False
Miserableness,5,0.7366,f1_weighted,,1.6078,4,6347,0.0,LogisticRegression,False
Irritability,1,0.8049,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,2,0.7999,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,3,0.8096,f1_weighted,,1.584,4,6776,0.0,LogisticRegression,False
Irritability,4,0.8079,f1_weighted,,1.5842,4,6776,0.0,LogisticRegression,False
Irritability,5,0.7857,f1_weighted,,1.5842,4,6775,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,1,0.6999,f1_weighted,,1.6751,4,6025,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,2,0.7057,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,3,0.6881,f1_weighted,,1.6749,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,4,0.6909,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Sensitivity_or_hurt_feelings,5,0.6876,f1_weighted,,1.6751,4,6024,0.0,LogisticRegression,False
Fed_up_feelings,1,0.7614,f1_weighted,,1.5995,4,6521,0.0,LogisticRegression,False
Fed_up_feelings,2,0.7592,f1_weighted,,1.5994,4,6521,0.0,LogisticRegression,False
Fed_up_feelings,3,0.7544,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Fed_up_feelings,4,0.7618,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Fed_up_feelings,5,0.7498,f1_weighted,,1.5993,4,6520,0.0,LogisticRegression,False
Nervous_feelings,1,0.8659,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,2,0.8808,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,3,0.8679,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,4,0.8657,f1_weighted,,1.4582,4,7131,0.0,LogisticRegression,False
Nervous_feelings,5,0.8692,f1_weighted,,1.4583,4,7131,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,1,0.6972,f1_weighted,,1.6631,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,2,0.696,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,3,0.6968,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,4,0.6892,f1_weighted,,1.6633,4,6030,0.0,LogisticRegression,False
Worrier_or_anxious_feelings,5,0.698,f1_weighted,,1.6631,4,6029,0.0,LogisticRegression,False
Tense_or_highly_strung,1,0.9096,f1_weighted,,1.3984,4,7321,0.0,LogisticRegression,False
Tense_or_highly_strung,2,0.9094,f1_weighted,,1.3983,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,3,0.9096,f1_weighted,,1.3982,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,4,0.9096,f1_weighted,,1.3982,4,7320,0.0,LogisticRegression,False
Tense_or_highly_strung,5,0.91,f1_weighted,,1.3984,4,7320,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,1,0.6854,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,2,0.6853,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,3,0.6792,f1_weighted,,1.7034,4,5970,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,4,0.6849,f1_weighted,,1.7033,4,5969,0.0,LogisticRegression,False
Worry_too_long_after_embarrassment,5,0.6869,f1_weighted,,1.7034,4,5969,0.0,LogisticRegression,False
Suffer_from_nerves,1,0.8874,f1_weighted,,1.4554,4,7174,0.0,LogisticRegression,False
Suffer_from_nerves,2,0.8776,f1_weighted,,1.4554,4,7174,0.0,LogisticRegression,False
Suffer_from_nerves,3,0.8832,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Suffer_from_nerves,4,0.8826,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Suffer_from_nerves,5,0.8759,f1_weighted,,1.4554,4,7173,0.0,LogisticRegression,False
Loneliness_isolation,1,0.9129,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,2,0.9109,f1_weighted,,1.3626,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,3,0.9076,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,4,0.9105,f1_weighted,,1.3627,4,7350,0.0,LogisticRegression,False
Loneliness_isolation,5,0.9105,f1_weighted,,1.3627,4,7349,0.0,LogisticRegression,False
Guilty_feelings,1,0.8158,f1_weighted,,1.5433,4,6817,0.0,LogisticRegression,False
Guilty_feelings,2,0.8141,f1_weighted,,1.5435,4,6817,0.0,LogisticRegression,False
Guilty_feelings,3,0.8075,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Guilty_feelings,4,0.8091,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Guilty_feelings,5,0.8113,f1_weighted,,1.5433,4,6816,0.0,LogisticRegression,False
Risk_taking,1,0.8064,f1_weighted,,1.5763,4,6776,0.0,LogisticRegression,False
Risk_taking,2,0.8104,f1_weighted,,1.5765,4,6776,0.0,LogisticRegression,False
Risk_taking,3,0.8086,f1_weighted,,1.5763,4,6776,0.0,LogisticRegression,False
Risk_taking,4,0.8043,f1_weighted,,1.5763,4,6775,0.0,LogisticRegression,False
Risk_taking,5,0.7982,f1_weighted,,1.5763,4,6775,0.0,LogisticRegression,False
Frequency_of_depressed_mood_in_last_2_weeks,1,-0.0973,r2,,1.0025472255480865,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,2,-0.0978,r2,,1.0212419448716719,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,3,-0.0673,r2,,0.9789275294684713,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,4,-0.0694,r2,,0.9989719084665808,,3991,0.0,Ridge,False
Frequency_of_depressed_mood_in_last_2_weeks,5,-0.0735,r2,,0.9977940867922765,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,1,-0.096,r2,,1.0111769205178254,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,2,-0.0804,r2,,1.0202990018001965,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,3,-0.0641,r2,,0.9855024520633107,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,4,-0.0929,r2,,0.9939376621967708,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,5,-0.065,r2,,0.9889730085109688,,3991,0.0,Ridge,False
